file,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,label
LEEC02__0__20161129_054600_ma_c0_v0.png,0,0.12013381,0.65154797,0.42079318,0,0.31684184,0,1.1300123,0,0.65516937,0,0.77088434,0,0,0,1.0881523,0,1.3510864,1.413837,1.0746258,0,0.23486096,0.26406994,0,0.15562345,0,1.5539277,0.16186684,0.681766,0,0.7230866,0.50148726,0,0.32062852,0.47226974,0,0.199611,0,0,0,0.33131623,0,0.41234607,0,0,0,0.08386962,0,0,0,0.52547276,0.39514104,0.39931595,1.9318503,0,0.38325658,0.7386568,0.4146231,0,0.37351656,0,1.0155544,0,0,1.7218219,0.23866048,0,0,0,0,0.5904854,0.76118773,0.18321025,0.3454284,0.80379623,0.52104825,0.8340159,2.0586104,0.9807526,1.0071667,0,0.15377435,0.11694823,0.2851082,0,0.7644784,0,0.82325566,1.3437071,0.11641077,0.061433293,0.6701291,0.46149078,0,0.56226295,0,0.491567,1.5898205,1.3559644,0.9700764,0.060596697,0.7437372,0.92064315,0,0,0,0,0.6146995,0.62749165,0,1.1654065,0.79505515,0,0,0,1.9697909,0.39469326,0.12902866,0.9995633,0.69298154,0.3032986,0.05843561,0,0,0.33263764,0.4826749,0,0.19714005,vire_chiv
LEEC02__0__20161129_072900_ma_c0_v0.png,0,0,0.07851002,0.06069011,0,0,0.0865792,1.5006123,0,0.90328985,0,1.4266065,0,0,0,1.336672,0,1.5128802,1.4933851,1.8839929,0,0.014977192,0.034576908,0,0,0.13284552,1.6531583,0.1882633,0.24096103,0,0.78677654,0,0,0,0.8168276,0,0,0.0772279,0.2858552,0,0.07769785,0,0.09905636,0,0,0,0,0,0,0,0.24865343,0,0.49858484,2.1185827,0,0.5344236,0.91541165,0.37896907,0,0.687388,0,0.9012,0,0,2.4996011,0.012383785,0,0,0,0,1.0184742,1.2659771,0,0.8575319,1.1930872,0.9818043,1.3395255,1.7824354,0.5770773,1.6481107,0,0.46140927,0,0,0,1.3482895,0,1.5708852,1.035199,0,0.055398956,1.0022922,0.49071562,0,0.80378467,0,0,1.2190255,1.329201,1.5718243,0,0.6056746,1.2519215,0,0,0,0,0.9610953,1.0671502,0,1.9059662,1.5901592,0,0,0,2.0845692,0,0,1.1670136,1.0744202,0.17859891,0,0,0,0.05079633,0,0,0,vire_chiv
LEEC02__0__20161129_080100_ma_c0_v0.png,0,0,0,0,0,0,0.3337059,1.3707299,0,0.7104363,0,1.4976903,0,0,0,1.4287359,0,1.394411,1.4231842,2.1194935,0,0,0,0,0,0.26000935,1.6344659,0.28637108,0,0,0.7879589,0,0,0,1.0353132,0,0,0.14371422,0.4296812,0,0,0,0.060192794,0,0,0,0,0,0,0,0.14529449,0,0.67408067,1.9727142,0,0.41153386,0.76636714,0.37505603,0,0.6771706,0,0.63607496,0,0,2.6807597,0.046369698,0,0,0,0,1.0898278,1.3159933,0,0.93038356,1.2075586,1.0111309,1.4642931,1.4948367,0.42581806,1.6649352,0,0.5654668,0,0,0,1.3775318,0,1.7525626,0.8032443,0,0,1.1738499,0.41857538,0,0.601158,0,0,0.94738114,1.1918185,1.6377902,0,0.35716304,1.383193,0,0.007886613,0,0,0.97776365,1.1782,0,1.9905505,1.9086645,0,0,0,1.9868289,0,0,0.92405385,1.2189742,0.1386965,0,0,0,0.04346037,0,0,0,vire_chiv
LEEC02__0__20161130_063100_ma_c0_v0.png,0,0,0,0,0,0,0.03773856,1.271656,0,0.5854815,0,1.2073721,0,0,0,1.101553,0,1.1690601,1.1850973,1.711573,0,0,0,0,0,0.21658748,1.4441915,0.18688935,0.06514894,0,0.7092569,0,0,0,0.75514024,0,0,0.07922389,0.36117998,0,0.07066665,0,0.043331385,0,0,0,0,0,0,0,0.22208606,0,0.3713976,1.6886551,0,0.3718143,0.7082321,0.28757367,0,0.50168675,0,0.7590446,0,0,2.1932561,0.043428805,0,0,0,0,0.842668,1.1723263,0,0.70579714,1.0016795,0.82380855,1.2172321,1.3854316,0.39777902,1.4201611,0,0.3826664,0.028527873,0,0,1.0717244,0,1.3949991,0.8450651,0,0,0.98909026,0.35855576,0,0.686766,0,0,0.9687025,1.0548749,1.4152887,0,0.41707173,1.155893,0,0.008212561,0,0,0.83728164,1.0092046,0,1.6162739,1.3430145,0,0,0,1.703989,0,0,0.9732176,0.8617909,0.114708476,0,0,0,0.07063979,0,0,0,vire_chiv
LEEC02__0__20161202_050100_ma_c0_v0.png,0,0,0,0,0,0,0.39502436,1.5148296,0,0.6950789,0,1.611781,0,0,0,1.6171769,0,1.4783579,1.4712036,2.378394,0,0,0,0,0,0.26518047,1.7486159,0.31999838,0,0,0.874957,0,0,0,1.1677046,0,0,0.11621738,0.53461623,0,0,0,0.04035619,0,0,0,0,0,0,0,0.110695064,0,0.7762166,2.0885792,0,0.33082637,0.8434171,0.43521643,0,0.7046873,0,0.6320531,0,0,2.9206898,0.026081767,0,0,0,0,1.298349,1.4396884,0,1.028864,1.3129874,1.1060323,1.592792,1.5424364,0.41166684,1.7754819,0,0.6528033,0,0,0,1.5533551,0,2.001241,0.757016,0,0,1.298047,0.4691961,0,0.5988711,0,0,0.9405667,1.2477019,1.749981,0,0.331342,1.5069603,0,0.009855444,0,0,1.0418762,1.2785351,0,2.2299058,2.1860454,0,0,0,2.0859263,0,0,0.9442646,1.3570017,0.0675511,0,0,0,0.06679021,0,0,0,vire_chiv
LEEC02__0__20161202_080100_ma_c0_v0.png,0,0,0.3391914,0.26721603,0,0,0,1.2278562,0,0.58422226,0,1.0191708,0,0,0,1.1249759,0,1.2339693,1.3136474,1.3746158,0,0.1957133,0.09319478,0,0,0.056925837,1.4092116,0.11845875,0.33523858,0,0.6284085,0.092661045,0,0,0.60988116,0,0,0,0.16941832,0,0.15053627,0,0.28442404,0,0,0,0,0.05746586,0,0,0.33281758,0.20969552,0.34475562,1.845784,0,0.4101706,0.7181655,0.46348578,0,0.46957308,0,0.7639391,0,0,1.803123,0.019379344,0,0,0,0,0.8766323,0.8626906,0,0.5265744,0.9963801,0.6554463,1.0032163,1.6894913,0.63761073,1.2021472,0,0.2720904,0,0,0,1.0313665,0,1.0545989,0.95246804,0.12489358,0,0.6897426,0.4744481,0,0.56031644,0,0,1.2640206,1.044746,1.1480861,0,0.49296674,0.9654628,0,0,0,0,0.7505644,0.7587931,0,1.4935064,1.0996861,0,0,0,1.8179585,0.117459975,0,0.86772174,0.857982,0.2211664,0,0,0,0.16925211,0.15565388,0,0,vire_chiv
LEEC02__0__20161207_051400_ma_c0_v0.png,0,0.011057068,0.28432298,0.15135923,0,0.07222234,0,1.1026695,0,0.67119026,0,0.9004518,0,0,0,1.0470454,0,1.2436439,1.2416791,1.2822055,0,0.09765784,0.15818894,0,0.025614385,0.029548885,1.3763858,0.15942082,0.41112843,0,0.6600076,0.22692801,0,0.0045019314,0.56308424,0,0,0,0.05032102,0,0.18228051,0,0.18075037,0,0,0,0.026454248,0,0,0,0.33434835,0.15190604,0.42979392,1.6884174,0,0.3919255,0.6969654,0.30324256,0,0.45348132,0,0.8323863,0,0,1.8604466,0.15935114,0,0,0,0,0.6568114,0.89346415,0,0.50028783,0.8216373,0.61253375,0.9441837,1.6547556,0.7102763,1.0797669,0,0.27641016,0.050964672,0.053040132,0,0.84418744,0,1.0128131,1.0425538,0,0.0670654,0.7542502,0.34510642,0,0.55113614,0,0.109887056,1.1926926,1.1814637,1.0580854,0,0.57341594,0.92404187,0,0,0,0,0.6665588,0.7271524,0,1.2807021,0.973592,0,0,0,1.7076644,0.06415697,0,0.90206736,0.781405,0.13648994,0,0,0,0.21533847,0.17383517,0,0.04768718,vire_chiv
LEEC02__0__20161209_063100_ma_c0_v0.png,0,0,0,0,0,0,0.18210483,1.5014367,0,0.6066089,0,1.5397683,0,0,0,1.39804,0,1.375333,1.4218414,2.1886754,0,0,0,0,0,0.3717023,1.7133399,0.28154868,0,0,0.8181707,0,0,0,1.0033909,0,0,0.16644152,0.5229344,0,0,0,0.07714605,0,0,0,0,0,0,0,0.23055169,0,0.4745897,2.021024,0,0.43953562,0.8016852,0.39063102,0,0.6555267,0,0.75172454,0,0,2.678515,0,0,0,0,0,1.1412387,1.356024,0,0.8896708,1.2915677,1.060562,1.5757909,1.5520688,0.35054263,1.7975707,0,0.48685536,0,0,0,1.4099116,0,1.7066435,0.8626131,0,0,1.1885118,0.49832985,0,0.7518567,0,0,1.0435902,1.1374648,1.7840854,0,0.4022557,1.4339228,0,0.07095971,0,0,1.0985454,1.2454439,0,2.0620308,1.801686,0,0,0,2.0538251,0,0,1.0718259,1.1292099,0.20261794,0,0,0,0.05429992,0,0,0,vire_chiv
LEEC02__0__20161210_055900_ma_c0_v0.png,0,0,0.19222578,0.06607908,0,0,0,1.1582131,0,0.656504,0,0.959787,0,0,0,1.1053082,0,1.2535769,1.2680095,1.3465372,0,0.060597587,0.0805234,0,0.010261749,0.10408723,1.3791304,0.162653,0.2741597,0,0.68191266,0.14547418,0,0,0.63382643,0,0,0.009183861,0.122508995,0,0.12575334,0.0043352926,0.1908868,0,0,0,0,0,0,0,0.30394965,0.11149564,0.4265958,1.6800582,0,0.39907068,0.7206782,0.3389912,0,0.5050364,0,0.7749049,0,0,2.0116694,0.108314894,0,0,0,0,0.7337263,0.9178403,0,0.5709419,0.82221055,0.6806041,1.0682552,1.6056788,0.6199141,1.1743814,0,0.3051234,0.044094164,0,0,0.91512746,0,1.0903907,1.0021175,0,0.021290263,0.8163891,0.36960444,0,0.5385612,0,0.017029544,1.0861602,1.1446385,1.1756196,0,0.5054022,0.9932545,0,0,0,0,0.7108512,0.7489825,0,1.3818941,1.1104842,0,0,0,1.7169679,0.0024214645,0,0.92052263,0.8261182,0.16247442,0,0,0,0.20034623,0.09161644,0,0.0018364999,vire_chiv
LEEC02__0__20161210_071600_ma_c0_v0.png,0,0,0,0,0,0,0.3061794,1.4849155,0,0.81366956,0,1.5836726,0,0,0,1.468572,0,1.4776181,1.4796442,2.1946168,0,0,0,0,0,0.23924792,1.7026554,0.30286604,0,0,0.84583694,0,0,0,1.0514964,0,0,0.14700474,0.45695844,0,0,0,0.051937282,0,0,0,0,0,0,0,0.1355871,0,0.70033276,2.1015568,0,0.44637275,0.86684,0.39960906,0,0.7213569,0,0.76972896,0,0,2.7663736,0.020365681,0,0,0,0,1.1947579,1.3843576,0,0.9485306,1.2780744,1.0951765,1.5200897,1.5953321,0.40222374,1.7761244,0,0.5941356,0,0,0,1.4841528,0,1.8628646,0.86220944,0,0,1.1562234,0.48166123,0,0.7244033,0,0,1.0456821,1.2757695,1.6936088,0,0.4433759,1.3972791,0,0,0,0,1.0349379,1.2178613,0,2.1217296,1.9996616,0,0,0,2.0996335,0,0,1.0640798,1.2592268,0.14166354,0,0,0,0.019076824,0,0,0,vire_chiv
LEEC02__0__20170108_050100_aa_c0_v0.png,0,0.077381276,0.411369,0.18955377,0,0.13563888,0,0.9787601,0,0.58411473,0,0.7047564,0,0,0,1.0040781,0,1.179233,1.2250609,1.0309083,0,0.1404701,0.18816456,0,0.15208821,0.015917124,1.317209,0.16014335,0.4547636,0,0.6297822,0.39089188,0,0.18349856,0.498736,0,0.095978975,0,0,0,0.20734835,0.032832094,0.30897492,0,0,0,0.123926446,0,0,0,0.37909323,0.28509685,0.45217758,1.5817405,0,0.3274972,0.6532163,0.35221937,0,0.3711623,0,0.8103805,0,0,1.686637,0.20957085,0,0,0,0,0.5821056,0.68793,0.09573653,0.37311596,0.6437175,0.4977358,0.8282653,1.6546365,0.76962703,0.887816,0,0.2265697,0.09270994,0.12340577,0,0.6974084,0,0.80135703,1.0725417,0.011599518,0.04445836,0.666504,0.33522323,0,0.3893623,0,0.27594998,1.1948512,1.1323696,0.87916607,0,0.51697016,0.79125714,0,0,0,0,0.56123924,0.55808747,0,1.0616318,0.8017708,0,0,0,1.6124274,0.21115527,0.15400188,0.81599146,0.69929355,0.15200981,0,0,0,0.32297754,0.36215925,0,0.16789022,vire_chiv
LEEC02__0__20170121_051400_aa_c0_v0.png,0,0,0,0,0,0,0.10363144,1.3049912,0,0.6811208,0,1.2543057,0,0,0,1.2190818,0,1.3126849,1.328511,1.7565821,0,0,0,0,0,0.19822848,1.4914224,0.21206596,0.07663565,0,0.7238754,0,0,0,0.7871097,0,0,0.1410946,0.28363296,0,0.0645402,0,0.06814355,0,0,0,0,0,0,0,0.23785904,0,0.45180693,1.8216643,0,0.4480903,0.7473362,0.31368357,0,0.606151,0,0.7358095,0,0,2.3596191,0.054017033,0,0,0,0,0.85506874,1.1664219,0,0.78562415,1.0322486,0.87373793,1.2882054,1.5233667,0.4787099,1.4920202,0,0.4488167,0,0,0,1.1466091,0,1.3971139,0.8923772,0,0,0.99619436,0.37572894,0,0.67276525,0,0,0.9897319,1.15816,1.4599681,0,0.44967708,1.182779,0,0,0,0,0.900025,1.0090512,0,1.6566677,1.4077499,0,0,0,1.8346733,0,0,0.9822511,0.9960981,0.17316054,0,0,0,0.10214618,0,0,0,vire_chiv
LEEC03__0__20161028_063100_ma_c0_v0.png,0,0.018272895,0.3579535,0.21961972,0,0,0.15139848,1.0118337,0,0.4993175,0,0.8659786,0,0,0,1.0467781,0,1.0817759,1.2123718,1.2041131,0,0.20578028,0.15973893,0,0.021832649,0,1.2111058,0.15524417,0.27235618,0,0.51717657,0.14072497,0,0,0.5820888,0,0,0,0.11124531,0,0.11607386,0.088874854,0.26938456,0,0,0,0.03614053,0,0,0,0.24714267,0.14416692,0.42940718,1.592688,0,0.35960877,0.5393711,0.34582087,0,0.4094176,0,0.5686143,0,0,1.7119343,0.056436744,0,0,0,0,0.62319225,0.78955585,0.00158507,0.55305696,0.8162883,0.56838673,0.8540586,1.5206023,0.7329537,0.93357855,0,0.31912708,0,0,0,0.7906179,0,0.91206145,0.869833,0.07890857,0.052643664,0.72898763,0.299651,0,0.38550133,0,0.039934896,1.0673116,1.0145724,0.9424047,0.021849444,0.32569793,0.8892815,0,0,0,0,0.53000224,0.6863385,0,1.1699562,0.91580987,0,0,0,1.596066,0.115772,0.0069553684,0.6178251,0.8253059,0.13627172,0,0,0,0.21006127,0.30699992,0,0.04260034,vire_chiv
LEEC03__0__20161029_071600_ma_c0_v0.png,0,0,0.023548309,0,0,0,0.11728418,1.1494737,0,0.5879536,0,1.0514524,0,0,0,1.0826173,0,1.1492223,1.1582264,1.4798653,0,0.05247462,0.024851372,0,0,0.059940163,1.298444,0.11683011,0.1143133,0,0.60977334,0,0,0,0.700578,0,0,0.01949086,0.25374463,0,0.007445625,0.014644095,0.115661144,0,0,0,0,0,0,0,0.17726973,0,0.42381465,1.6041044,0,0.36177504,0.6595996,0.33549038,0,0.48290807,0,0.6188377,0,0,1.9664427,0.0094429515,0,0,0,0,0.79557127,0.9732245,0,0.6930769,0.8644882,0.7085499,1.0346344,1.3197849,0.49943486,1.1821154,0,0.36696872,0,0,0,0.98328996,0,1.1785184,0.77707887,0,0,0.854933,0.29673752,0,0.48452306,0,0,0.8844455,0.9770185,1.212446,0,0.3037479,0.9791168,0,0,0,0,0.7080959,0.82553226,0,1.423682,1.1887864,0,0,0,1.5638789,0,0,0.7687966,0.8856226,0.078511395,0,0,0,0.12405418,0,0,0,vire_chiv
LEEC03__0__20161030_072900_ma_c0_v0.png,0,0,0.115068845,0.03296009,0,0,0.14085543,1.0834835,0,0.53234464,0,0.9522152,0,0,0,1.0844954,0,1.1028788,1.1676722,1.3931524,0,0.09825239,0.060880344,0,0,0.029312255,1.2538314,0.12986535,0.16339596,0,0.5507035,0.031497557,0,0,0.6505098,0,0,0,0.16761607,0,0.032847874,0.05951763,0.13925505,0,0,0,0,0,0,0,0.18814608,0.012855373,0.4410317,1.5316211,0,0.35961655,0.581786,0.3001315,0,0.458836,0,0.55203354,0,0,1.8960234,0.053514805,0,0,0,0,0.71950024,0.88994664,0,0.64443046,0.8340475,0.65343153,0.95488036,1.3781042,0.6044468,1.0538191,0,0.3567071,0,0,0,0.90003365,0,1.0576233,0.7755745,0,0.027809782,0.8262863,0.27980173,0,0.40922222,0,0,0.9171712,0.9866074,1.0828015,0,0.28647864,0.9453721,0,0,0,0,0.6333108,0.7683992,0,1.2940414,1.0699309,0,0,0,1.5340546,0,0,0.6782847,0.87142664,0.068525486,0,0,0,0.17502145,0.11093785,0,0,vire_chiv
LEEC03__0__20161031_064400_ma_c0_v0.png,0,0.05421515,0.47790372,0.29365608,0,0.03443463,0.12627703,1.0308232,0,0.65263927,0,0.7865515,0,0,0,1.0917915,0,1.1774669,1.2572845,1.09913,0,0.1931138,0.24016601,0,0.1036228,0,1.2353922,0.17477778,0.44246137,0,0.54534584,0.26327273,0,0.17247382,0.49888128,0,0.035610303,0,0,0,0.14788406,0.100469865,0.3020557,0,0,0,0.15841626,0,0,0,0.2485634,0.25673693,0.5551741,1.6421499,0,0.3447683,0.6160871,0.3361624,0,0.4374776,0,0.6803055,0,0,1.6963536,0.12033143,0,0,0,0,0.6285762,0.7188467,0,0.5111105,0.72877294,0.5662891,0.749082,1.6688347,0.8387917,0.8513623,0,0.35432506,0,0.10769315,0,0.8002623,0,0.8956254,0.9562088,0.07401986,0.17674457,0.64876485,0.32853928,0,0.36424196,0,0.196927,1.1713977,1.1654145,0.80668586,0.07486641,0.4362366,0.7752867,0,0,0,0,0.47436836,0.591183,0,1.1131629,0.8967271,0,0,0,1.625789,0.21170214,0.10620324,0.692126,0.8207758,0.0991547,0,0,0,0.24773516,0.3754598,0,0.10972475,vire_chiv
LEEC03__0__20161031_064400_ma_c1_v0.png,0,0.083446495,0.48043558,0.27218175,0,0.044129655,0.17875296,0.96410406,0,0.5924587,0,0.7710135,0,0,0,1.0508027,0,1.1114036,1.22841,1.0676585,0,0.19874702,0.26135716,0,0.115674205,0,1.1607971,0.20460977,0.3915279,0,0.504134,0.2806976,0,0.17052653,0.4975816,0,0.052894905,0,0.00051119085,0,0.15311742,0.16695403,0.31348786,0,0,0,0.16793993,0,0,0,0.20904005,0.24871829,0.5616508,1.5390196,0,0.32001752,0.5450594,0.29461503,0,0.40548214,0,0.6233924,0,0,1.669355,0.1328812,0,0,0,0,0.5602197,0.70445275,0.0200609,0.49162036,0.70374584,0.5384609,0.7237233,1.612746,0.8423518,0.8007667,0,0.36050457,0,0.111683354,0,0.73306924,0,0.8316381,0.9418268,0.085147984,0.17649834,0.6621051,0.28733313,0,0.33688143,0,0.21974097,1.1188613,1.1365573,0.7607967,0.075507306,0.38256,0.7606132,0,0,0,0,0.41918743,0.5829374,0,1.0326297,0.82552844,0,0,0,1.5610023,0.2262574,0.1269357,0.6064273,0.8110897,0.07390114,0,0,0,0.26394394,0.4229879,0,0.14999795,vire_chiv
LEEC03__0__20161031_080100_ma_c0_v0.png,0,0.040332694,0.38497213,0.21407327,0,0,0.17362553,1.0031846,0,0.6302283,0,0.80850935,0,0,0,1.0868797,0,1.1446906,1.2127002,1.1372381,0,0.13947594,0.21084091,0,0.09250684,0,1.1818473,0.19746105,0.34220845,0,0.53753996,0.21586321,0,0.10652702,0.5249345,0,0.0069145104,0,0.021119393,0,0.11294773,0.1371942,0.26220635,0,0,0,0.13084848,0,0,0,0.20105964,0.21266553,0.5629106,1.5569878,0,0.33019865,0.5841256,0.29683453,0,0.44971272,0,0.62975353,0,0,1.7527183,0.104177736,0,0,0,0,0.6131039,0.73432547,0,0.550656,0.707906,0.60106224,0.780996,1.5443918,0.76936764,0.8655744,0,0.37448364,0,0.03587769,0,0.8021777,0,0.908281,0.9043641,0.030742444,0.16779697,0.6779116,0.29077765,0,0.3550048,0,0.13925852,1.036489,1.1363633,0.84227115,0.023794701,0.37979108,0.7806996,0,0,0,0,0.48856854,0.61524326,0,1.0971868,0.9168292,0,0,0,1.5622028,0.14177454,0.091355905,0.6536953,0.83129793,0.07434169,0,0,0,0.23912413,0.30821154,0,0.09021551,vire_chiv
LEEC03__0__20161031_080100_ma_c0_v1.png,0,0.040335167,0.38498113,0.21408078,0,0,0.17362708,1.0031836,0,0.630227,0,0.80850565,0,0,0,1.08688,0,1.1446905,1.2126987,1.1372308,0,0.13947453,0.21084213,0,0.092505984,0,1.1818469,0.19746377,0.34221005,0,0.5375411,0.21586849,0,0.10653251,0.5249304,0,0.00691609,0,0.02111531,0,0.11295102,0.13719462,0.26220882,0,0,0,0.1308486,0,0,0,0.20106019,0.21266916,0.5629129,1.5569911,0,0.33019486,0.5841243,0.2968328,0,0.44970998,0,0.62975556,0,0,1.7527145,0.10418215,0,0,0,0,0.6130976,0.73432404,0,0.5506526,0.7079023,0.6010593,0.7809882,1.5443935,0.7693694,0.8655731,0,0.37448436,0,0.03588091,0,0.80217314,0,0.90827596,0.90436643,0.030744888,0.1678009,0.67790854,0.2907792,0,0.35500675,0,0.13926654,1.0364919,1.1363674,0.8422641,0.02379792,0.379794,0.78069526,0,0,0,0,0.48856494,0.6152427,0,1.0971776,0.91682386,0,0,0,1.5622047,0.14177889,0.091357216,0.65369385,0.8312971,0.07434579,0,0,0,0.23912503,0.30821416,0,0.09021985,vire_chiv
LEEC03__0__20161101_051400_ma_c0_v0.png,0,0,0.13103762,0.12219319,0,0,0.13782531,1.229816,0,0.623226,0,1.1366996,0,0,0,1.1638758,0,1.2800465,1.2686646,1.6026796,0,0.117867924,0.05935895,0,0,0.009720387,1.4049742,0.15108019,0.1978815,0,0.6366703,0,0,0,0.7179578,0,0,0.017327853,0.2019059,0,0.11678898,0.00971032,0.1483415,0,0,0,0,0,0,0,0.25855806,0.057126276,0.4128557,1.8474611,0,0.43198717,0.70982707,0.37848428,0,0.53164226,0,0.68383497,0,0,2.048556,0.005313303,0,0,0,0,0.83368117,1.0278038,0,0.72083807,1.0171288,0.7518612,1.091864,1.4957573,0.56671315,1.2909118,0,0.37800398,0,0,0,1.0646647,0,1.1981021,0.84076196,0,0.01539719,0.842922,0.34926936,0,0.5640453,0,0,1.0319421,1.0739598,1.2475307,0,0.39234388,1.0307176,0,0,0,0,0.81973976,0.92492604,0,1.4985867,1.184676,0,0,0,1.7593299,0,0,0.8088098,0.9641176,0.13601997,0,0,0,0.15044524,0.010274397,0,0,vire_chiv
LEEC03__0__20161101_063100_ma_c0_v0.png,0,0.14486985,0.5105189,0.28796238,0,0.24658747,0,0.9810055,0,0.61154765,0,0.6156703,0,0,0,0.9779423,0,1.1966208,1.1854494,0.92391044,0,0.14835277,0.25219384,0,0.18874954,0,1.3297963,0.16022414,0.6042896,0,0.67171,0.48403987,0,0.3043391,0.40043232,0,0.13622174,0,0,0,0.257832,0.0048835063,0.33511358,0,0,0,0.19424206,0,0,0,0.40740034,0.3326163,0.46493393,1.6129998,0,0.2815887,0.66467416,0.35064733,0,0.3453564,0,0.9016061,0,0,1.5645756,0.2493116,0,0,0,0,0.5512795,0.6553531,0.1335336,0.3030722,0.61105293,0.45818186,0.6991508,1.750341,0.8623654,0.79935277,0,0.18887903,0.1528069,0.22455876,0,0.6830915,0,0.7794064,1.1322061,0.025262631,0.09472924,0.5872488,0.3427735,0,0.41445044,0,0.37986916,1.3066055,1.2145917,0.7578424,0.03576883,0.6135543,0.7581737,0,0,0,0,0.49864283,0.51297265,0,0.9893959,0.7073656,0,0,0,1.6430606,0.31959566,0.1856126,0.8377917,0.65003186,0.15361515,0.052155457,0,0,0.33206883,0.4188673,0,0.21636163,vire_chiv
LEEC03__0__20161101_063100_ma_c1_v0.png,0,0.10727971,0.4124302,0.22322744,0,0.17218743,0,0.99548316,0,0.59829503,0,0.66342694,0,0,0,0.99854606,0,1.1816078,1.1565504,1.0046167,0,0.12188402,0.20443968,0,0.14523292,0,1.296649,0.1489125,0.49933288,0,0.6504054,0.38896886,0,0.20306283,0.44213566,0,0.0767301,0,0,0,0.21053022,0.013765463,0.28584152,0,0,0,0.16020498,0,0,0,0.36180773,0.25591102,0.45801184,1.5757953,0,0.27981308,0.6502136,0.33105683,0,0.37855712,0,0.8186349,0,0,1.6251659,0.20619127,0,0,0,0,0.578078,0.6931651,0.07130611,0.3687508,0.63209236,0.49771547,0.7454136,1.642705,0.7818075,0.84167993,0,0.21880096,0.12058507,0.13601483,0,0.7179889,0,0.8257145,1.0426983,0.0029846807,0.08523896,0.623157,0.33005968,0,0.4047181,0,0.24856551,1.1884793,1.1696405,0.8155794,0,0.5540233,0.7847996,0,0,0,0,0.53371096,0.55876154,0,1.0378494,0.7846376,0,0,0,1.5959364,0.22023976,0.13121693,0.80493206,0.67708313,0.1409922,0,0,0,0.29868773,0.33479503,0,0.14770178,vire_chiv
LEEC03__0__20161102_051400_ma_c0_v0.png,0,0,0,0,0,0,0.21376127,1.2232792,0,0.5268303,0,1.2209377,0,0,0,1.1851407,0,1.1639335,1.2076312,1.7677934,0,0.00040820712,0,0,0,0.15316164,1.3885059,0.18661252,0,0,0.64228183,0,0,0,0.8424221,0,0,0.12606508,0.36575624,0,0,0,0.055876255,0,0,0,0,0,0,0,0.18501896,0,0.43918028,1.7380164,0,0.3918836,0.63270813,0.345429,0,0.5516484,0,0.54972154,0,0,2.1939952,0,0,0,0,0,0.8957095,1.1236396,0,0.81247205,1.0817543,0.80240875,1.2001214,1.3187063,0.436217,1.3892614,0,0.41799945,0,0,0,1.125054,0,1.377971,0.70082504,0,0,0.99280083,0.3081785,0,0.53965497,0,0,0.8506646,0.96202666,1.3957139,0,0.27284795,1.1625642,0,0,0,0,0.83988595,1.017247,0,1.6334184,1.4105324,0,0,0,1.6963354,0,0,0.7454639,1.0301396,0.120400585,0,0,0,0.06965117,0,0,0,vire_chiv
LEEC03__0__20161103_054600_ma_c0_v0.png,0,0,0.11786283,0.12301162,0,0,0.1141969,1.3115082,0,0.73295647,0,1.2105098,0,0,0,1.2150859,0,1.368713,1.3358657,1.654088,0,0.092278026,0.04311566,0,0,0.023390176,1.4611611,0.14412135,0.2093818,0,0.6674018,0,0,0,0.7500519,0,0,0.017996736,0.21401791,0,0.09313995,0,0.14274496,0,0,0,0,0,0,0,0.23468903,0.044266813,0.46249408,1.9333899,0,0.45757693,0.79718864,0.38020432,0,0.59049183,0,0.73358846,0,0,2.167294,0.0008247752,0,0,0,0,0.9021823,1.0939734,0,0.7638356,1.052478,0.7934878,1.1455452,1.5948951,0.5708864,1.3967875,0,0.40575442,0,0,0,1.14538,0,1.2973135,0.898325,0,0.053278655,0.88104385,0.4023563,0,0.62281084,0,0,1.0857623,1.1640394,1.3242812,0,0.4656369,1.0789968,0,0,0,0,0.83672094,0.9337784,0,1.6305342,1.3233796,0,0,0,1.8447669,0,0,0.90593463,1.0047952,0.14893024,0,0,0,0.12293447,0,0,0,vire_chiv
