file,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,label
LEEC02__0__20161208_183900_ma_c00_v00.png,0,3.3416142,5.171833,2.1994364,0,1.5071431,0,0.8222651,0,0.4731265,4.5471435,3.9994066,0,3.4228404,4.3695917,3.5851934,0,0,3.0082595,3.4682612,0,0,2.65403,0,6.738852,0,0.1381154,4.20213,4.815638,0,3.2712407,1.6985259,0,3.1924927,0,3.869035,4.947727,0,0,0,0,0,0,4.3218627,0,0,4.308539,4.2366095,0,0,0,2.1800935,2.036338,0,3.5459929,0.7402389,0,2.2905164,3.2089212,2.7320654,1.9743359,0,1.1097249,0.48975825,0,2.6768463,0,0,0,0,0,0,1.5348634,0,0,0,0,7.4968176,0.20433632,0,0,0,3.4938517,0,3.1129038,0,0,0,0.4517129,4.880834,0.08887741,0,0,0,0.08091038,0,1.2222065,1.2406894,2.9846668,0,0.4524068,1.407113,0,0,0.4674371,0,0,0,0,2.133053,0,0,2.1553879,0,0,3.559614,2.8251762,0.76427674,0,0,0,1.5121175,0,0,0,4.2074065,0,0.42293802,dend_minu
LEEC02__0__20161208_183900_ma_c00_v01.png,0,3.3416142,5.171833,2.1994364,0,1.5071431,0,0.8222651,0,0.4731265,4.5471435,3.9994066,0,3.4228404,4.3695917,3.5851934,0,0,3.0082595,3.4682612,0,0,2.65403,0,6.738852,0,0.1381154,4.20213,4.815638,0,3.2712407,1.6985259,0,3.1924927,0,3.869035,4.947727,0,0,0,0,0,0,4.3218627,0,0,4.308539,4.2366095,0,0,0,2.1800935,2.036338,0,3.5459929,0.7402389,0,2.2905164,3.2089212,2.7320654,1.9743359,0,1.1097249,0.48975825,0,2.6768463,0,0,0,0,0,0,1.5348634,0,0,0,0,7.4968176,0.20433632,0,0,0,3.4938517,0,3.1129038,0,0,0,0.4517129,4.880834,0.08887741,0,0,0,0.08091038,0,1.2222065,1.2406894,2.9846668,0,0.4524068,1.407113,0,0,0.4674371,0,0,0,0,2.133053,0,0,2.1553879,0,0,3.559614,2.8251762,0.76427674,0,0,0,1.5121175,0,0,0,4.2074065,0,0.42293802,dend_minu
LEEC02__0__20161208_183900_ma_c00_v02.png,0,3.7239122,5.178506,2.2683003,0,1.6616317,0,0.9356701,0,0.831617,4.8725505,4.2515364,0,3.4099772,4.5614295,3.552945,0,0,3.2744744,3.3311987,0,0,2.6539145,0,7.022046,0,0.25395846,4.351274,4.9869885,0,3.5035791,1.8614593,0,3.224725,0,4.212383,5.432458,0,0,0,0,0,0,4.469012,0,0,4.3690405,4.3816156,0,0,0,2.3724117,1.9112773,0,3.7963922,0.54869276,0,2.4733605,3.4217682,2.7601626,2.0823798,0,1.0005759,0.56003135,0,2.5552156,0.0480449,0,0,0,0,0,1.5111476,0,0,0,0,7.9317565,0.3843671,0,0,0,3.6687481,0,3.6348803,0,0,0,0.39644533,4.93879,0,0,0,0,0.11067908,0,1.3042573,1.3429484,3.0698495,0,0.46306816,1.3724921,0,0,0.68666095,0,0,0,0,2.1880622,0,0,2.3579583,0,0,3.7131448,2.8118732,0.8279071,0,0,0,1.4921285,0,0,0,4.592714,0,0.559983,dend_minu
LEEC02__0__20161208_183900_ma_c00_v03.png,0,3.6549656,5.275039,2.3302665,0,1.4147717,0,0.77746314,0,0.5094024,4.9191594,4.3413305,0,3.9656062,4.914419,3.5775757,0,0,3.3086674,3.4008138,0,0,2.8522713,0,7.17723,0,0.36185738,4.26272,5.4782453,0,3.5688386,1.7162586,0,3.1737812,0,4.514166,5.7488832,0,0,0,0,0,0,4.4121714,0,0,4.0974083,4.3627768,0,0,0,2.127441,1.6759121,0,4.0995197,0.74368995,0,2.7824001,3.7707179,2.4977162,2.2422564,0,1.0414418,0.6058956,0,2.7629063,0.18585543,0,0,0,0,0,1.6378055,0,0,0,0,8.173703,0.12087949,0,0,0,3.692607,0,3.9116817,0,0.2063455,0,0.3216625,5.1632586,0,0,0,0,0.059623655,0,1.1148214,1.4909369,2.8148246,0,0.6450404,1.2124721,0,0,0.9484013,0,0,0,0,2.3122272,0,0,2.301384,0,0,4.1170983,3.048572,0.44377473,0,0,0,1.3303317,0,0,0,4.369845,0,0.73453385,dend_minu
LEEC02__0__20161208_183900_ma_c01_v00.png,0,3.517305,4.968629,2.2876384,0,1.4669838,0,0.8386559,0,0.69355905,4.7692895,4.176817,0,3.6745076,4.660242,3.5063334,0,0,2.9302058,3.4302974,0,0,2.5764453,0,6.9053106,0,0.4128103,4.2639356,4.872035,0,3.252175,1.9130462,0,3.2652822,0,3.9577332,5.251845,0,0,0,0,0,0,4.2778296,0,0,4.3224297,4.2040644,0,0,0,2.1938286,1.6563699,0,3.9569056,0.7723947,0,2.4016008,3.279896,2.7333825,1.8447664,0,1.1319643,0.26821125,0,2.5010874,0.0053956313,0,0,0,0,0,1.6769843,0,0,0,0,7.9861045,0.25694808,0,0,0,3.7320638,0,3.4160109,0,0,0,0.4947241,4.845615,0.32778123,0,0,0,0,0,1.3988793,1.6658945,3.1734362,0,0.25739637,1.4075054,0,0,0.61054975,0,0,0,0,2.1305325,0,0.21484675,2.174063,0,0,3.6333427,2.7116053,0.7187927,0,0,0,1.3591917,0,0,0,4.3865523,0,0.61812085,dend_minu
LEEC02__0__20161208_183900_ma_c01_v01.png,0,3.5173705,4.968652,2.2876375,0,1.4670004,0,0.8386951,0,0.69359905,4.769376,4.176819,0,3.6744802,4.660244,3.506279,0,0,2.9301746,3.4302528,0,0,2.5764785,0,6.905387,0,0.412829,4.263923,4.8720803,0,3.2521608,1.9130961,0,3.265299,0,3.9577823,5.251922,0,0,0,0,0,0,4.277867,0,0,4.3224754,4.2040744,0,0,0,2.1938233,1.6563318,0,3.9569309,0.77238196,0,2.4016123,3.2799072,2.7333841,1.8448119,0,1.1319174,0.2682311,0,2.5011125,0.0053610606,0,0,0,0,0,1.6769376,0,0,0,0,7.98618,0.25695333,0,0,0,3.732046,0,3.4160569,0,0,0,0.49470788,4.8456354,0.3277664,0,0,0,0,0,1.3988726,1.6659021,3.1734574,0,0.2573842,1.4074714,0,0,0.61053854,0,0,0,0,2.1304836,0,0.21482362,2.174076,0,0,3.6333272,2.7115939,0.71874356,0,0,0,1.359144,0,0,0,4.3865876,0,0.61814,dend_minu
LEEC02__0__20161208_183900_ma_c01_v02.png,0,3.177794,4.805434,1.8469056,0,1.611192,0,0.62195414,0,0.74005187,4.27377,3.7276564,0,2.9857028,4.1634426,3.4316227,0,0,2.6405,3.4716957,0,0,2.2276344,0,6.5825768,0,0.05494925,4.2467484,4.2197824,0,3.087655,1.7856251,0,3.1564739,0,3.6022584,4.737314,0,0,0,0,0,0,4.3996186,0,0,4.293003,3.9757469,0,0,0,2.2565176,1.892682,0,3.334073,0.6379293,0,1.9242452,3.007714,2.7579248,1.4277983,0,0.9984845,0.3979513,0,2.4277675,0,0,0,0,0,0,1.5261292,0,0,0,0,7.306739,0.17093956,0,0,0,3.2769074,0,2.794205,0,0,0,0.3591587,4.6867228,0.23301283,0,0,0,0,0,1.5783558,1.3414404,3.313686,0,0.0065294756,1.3071297,0,0,0.24640916,0,0,0,0,2.0223262,0,0.07426275,2.0952363,0,0,3.1318996,2.46368,1.1439204,0,0,0,1.3837907,0,0,0,4.082892,0,0.3392056,dend_minu
LEEC02__0__20161208_183900_ma_c01_v03.png,0,4.018331,4.9091034,2.5455103,0,1.4836856,0,0.8158569,0,0.71736586,5.29531,4.8187666,0,4.242209,5.4956446,3.5118232,0,0,3.453049,3.4475658,0,0,2.75806,0,7.462569,0,0.74840254,4.586021,5.565582,0,3.6427295,1.887979,0,3.2147236,0,4.921308,6.2813253,0,0,0,0,0,0,4.296289,0,0,4.096822,4.544653,0,0,0,2.2574525,1.0484035,0,4.83373,0.7249544,0,2.983671,3.860722,2.5933628,2.2086325,0,1.0613564,0.19550465,0,2.609659,0.41283426,0,0,0,0,0,2.0431342,0,0,0,0,8.898114,0.109731905,0,0,0,4.2684884,0,4.5479913,0,0.4604171,0,0.362194,5.309753,0.17088178,0,0,0,0,0,1.3744696,1.977777,3.0228791,0,0.37629047,1.2601001,0,0,1.2841033,0,0,0,0,2.4250898,0,0.18336739,2.3919683,0,0.13930112,4.4584055,3.0121522,0.31226197,0,0,0,1.1239746,0,0,0,4.8410673,0,0.90110606,dend_minu
LEEC02__0__20161208_183900_ma_c02_v00.png,0,3.3805382,5.083811,2.0032582,0,1.5312048,0,0.56900233,0,0.71650594,4.538223,3.9692395,0,3.6837137,4.557066,3.7264047,0,0,2.980127,3.5684671,0,0,2.3129404,0,6.900571,0,0.057560112,4.287172,4.76364,0,3.453193,1.8166043,0,3.1943438,0,3.77166,5.067072,0,0,0,0,0,0,4.508432,0,0,4.363715,4.2731886,0,0,0,2.1784883,2.0535703,0,3.6978445,0.6866373,0,2.1527398,3.5429828,2.6780279,1.6209407,0,1.1139377,0.4931513,0,2.493113,0.062056284,0,0,0,0,0,1.6733618,0,0,0,0,7.741091,0.17435288,0,0,0,3.4980378,0,3.1071427,0,0,0,0.44736606,4.8459287,0.17185274,0,0,0,0,0,1.4880813,1.5362537,3.212188,0,0.18974987,1.2610774,0,0,0.50803214,0,0,0,0,2.2723935,0,0.17454709,2.156535,0,0,3.4823642,2.7182763,1.142771,0,0,0,1.4787933,0,0,0,4.096466,0,0.63212216,dend_minu
LEEC02__0__20161208_183900_ma_c02_v01.png,0,3.3805382,5.083811,2.0032582,0,1.5312048,0,0.56900233,0,0.71650594,4.538223,3.9692395,0,3.6837137,4.557066,3.7264047,0,0,2.980127,3.5684671,0,0,2.3129404,0,6.900571,0,0.057560112,4.287172,4.76364,0,3.453193,1.8166043,0,3.1943438,0,3.77166,5.067072,0,0,0,0,0,0,4.508432,0,0,4.363715,4.2731886,0,0,0,2.1784883,2.0535703,0,3.6978445,0.6866373,0,2.1527398,3.5429828,2.6780279,1.6209407,0,1.1139377,0.4931513,0,2.493113,0.062056284,0,0,0,0,0,1.6733618,0,0,0,0,7.741091,0.17435288,0,0,0,3.4980378,0,3.1071427,0,0,0,0.44736606,4.8459287,0.17185274,0,0,0,0,0,1.4880813,1.5362537,3.212188,0,0.18974987,1.2610774,0,0,0.50803214,0,0,0,0,2.2723935,0,0.17454709,2.156535,0,0,3.4823642,2.7182763,1.142771,0,0,0,1.4787933,0,0,0,4.096466,0,0.63212216,dend_minu
LEEC02__0__20161208_183900_ma_c02_v02.png,0,3.2214825,4.8314996,1.7073609,0,1.7438129,0,0.2649992,0,0.81486416,4.3191524,3.7447827,0,3.3210008,4.3635297,3.6551716,0,0,2.8728845,3.6883576,0,0,1.9715035,0,6.699253,0,0,4.367323,4.3596253,0,3.453145,1.7358565,0,3.038032,0,3.6867542,4.8537974,0,0,0,0,0,0,4.662411,0,0,4.2357626,4.1415677,0,0,0,2.2385406,2.0844367,0,3.4017718,0.55894965,0,1.7974937,3.4921339,2.656485,1.2811723,0,0.9570726,0.5300522,0,2.413802,0.16389714,0,0,0,0,0,1.738192,0,0,0,0,7.414492,0.08904856,0,0,0,3.3015432,0,2.9116423,0,0,0,0.3022092,4.8011923,0.07770333,0,0,0,0,0,1.6655504,1.445361,3.3668916,0,0,1.1495498,0,0,0.39640993,0,0,0,0,2.267722,0,0.10475363,2.1665902,0,0,3.2178924,2.5546756,1.4635613,0,0,0,1.453799,0,0,0,3.930095,0,0.48594955,dend_minu
LEEC02__0__20161208_183900_ma_c02_v03.png,0,3.6870503,5.128543,2.1309152,0,1.4856247,0,0.530425,0,0.73519784,4.889153,4.3362684,0,4.1341376,5.0899057,3.703501,0,0,3.2827318,3.5411103,0,0,2.485263,0,7.320451,0,0.28300425,4.4034886,5.3465304,0,3.7128472,1.8118496,0,3.1639948,0,4.448056,5.81849,0,0,0,0,0,0,4.5611763,0,0,4.156246,4.437928,0,0,0,2.1569805,1.6548684,0,4.249087,0.66697437,0,2.5934768,4.0191884,2.5019486,1.8904008,0,1.0291661,0.5310219,0,2.5952775,0.33260527,0,0,0,0,0,1.8380308,0,0,0,0,8.372998,0.060856126,0,0,0,3.740072,0,3.8839724,0,0.15480918,0,0.32224697,5.1650224,0.043172803,0,0,0,0,0,1.4197416,1.752259,3.067193,0,0.32776204,1.0924993,0,0,0.96478707,0,0,0,0,2.4481843,0,0.13803615,2.2991548,0,0,4.023378,2.936625,0.81291413,0,0,0,1.2905962,0,0,0,4.307176,0,0.8685562,dend_minu
LEEC02__0__20161208_183900_ma_c03_v00.png,0,3.2121186,5.239295,1.8187047,0,1.3992327,0,0.45304447,0,0.4711757,4.3900285,3.8180788,0,3.7148492,4.448526,3.714307,0,0,2.8618934,3.5148077,0,0,2.346198,0,6.827592,0,0,4.1621785,4.8040705,0,3.3116393,1.6451085,0,3.2257957,0,3.5777147,5.0109425,0,0,0,0,0,0,4.6900544,0,0,4.315713,4.1399274,0,0,0.039535284,1.9980106,2.1524265,0,3.6420193,0.81308573,0,2.166336,3.627526,2.5254064,1.535615,0,1.0755535,0.6633999,0,2.681281,0,0,0,0,0,0,1.4254255,0,0,0,0,7.517778,0.13345802,0,0,0,3.238498,0,2.8940082,0,0,0,0.36585838,4.771056,0.0924916,0,0,0,0,0,1.5265036,1.5391936,3.085201,0,0.29573384,1.0940361,0,0,0.2800116,0,0,0,0,2.1399806,0,0.21415414,2.149748,0,0,3.4231775,2.803171,1.1067803,0,0,0,1.4323993,0,0,0,3.7788146,0,0.7024237,dend_minu
LEEC02__0__20161208_183900_ma_c03_v01.png,0,3.212087,5.239291,1.8186781,0,1.399271,0,0.45299333,0,0.4712172,4.3900285,3.818087,0,3.7148485,4.4485216,3.7143242,0,0,2.8619025,3.5148666,0,0,2.3461733,0,6.8276215,0,0,4.162192,4.80405,0,3.3116894,1.645105,0,3.225766,0,3.5777683,5.010934,0,0,0,0,0,0,4.6900573,0,0,4.3156815,4.1399446,0,0,0.039523363,1.9980167,2.1524732,0,3.6419754,0.8130612,0,2.1662848,3.6275446,2.5254066,1.5355923,0,1.0755497,0.66340166,0,2.6812599,0,0,0,0,0,0,1.4255106,0,0,0,0,7.517767,0.13342154,0,0,0,3.2385023,0,2.8940232,0,0,0,0.3658659,4.771092,0.09248361,0,0,0,0,0,1.5265236,1.5391831,3.0852346,0,0.29569688,1.0940369,0,0,0.28004605,0,0,0,0,2.1400378,0,0.21413721,2.1497598,0,0,3.4231558,2.8031495,1.1068388,0,0,0,1.4324026,0,0,0,3.778793,0,0.70241433,dend_minu
LEEC02__0__20161208_183900_ma_c03_v02.png,0,3.0429728,4.9318357,1.7706294,0,1.3591493,0,0.44518334,0,0.43584988,4.252883,3.6556118,0,3.3916676,4.082571,3.5443916,0,0,2.6617563,3.3902128,0,0,2.3054538,0,6.3755827,0,0.102836035,4.010784,4.4271536,0,3.1133842,1.5179693,0,3.1597955,0,3.2342205,4.714254,0,0,0,0,0,0,4.522155,0,0,4.1725574,3.8439581,0,0,0,2.0403087,2.2404332,0,3.30987,0.8499879,0,2.0597692,3.2223377,2.3998964,1.2608478,0,1.0633277,0.7229124,0,2.5419,0,0,0,0,0,0,1.2565999,0,0,0,0,7.053747,0.34570363,0,0,0,3.154126,0,2.7292736,0,0,0,0.4251731,4.4083686,0.13682887,0,0,0,0,0,1.605604,1.4560666,3.1308734,0,0.3429474,1.1945106,0,0,0.093189284,0,0,0,0,1.916818,0,0.19428338,2.0730753,0,0,3.1127458,2.5464017,1.2996796,0,0,0,1.3453518,0,0,0,3.6010482,0,0.68864334,dend_minu
LEEC02__0__20161208_183900_ma_c03_v03.png,0,3.5489182,5.351445,1.9812262,0,1.3312961,0,0.4507727,0,0.53835225,4.777021,4.174654,0,4.2212076,4.9810104,3.714917,0,0,3.180331,3.4457376,0,0,2.5528576,0,7.2692385,0,0.19958326,4.2428284,5.445205,0,3.618493,1.6900005,0,3.2147417,0,4.224776,5.7887697,0,0,0,0,0,0,4.760883,0,0,4.143034,4.295057,0,0,0.10747075,1.9768924,1.8082225,0,4.1815767,0.79704124,0,2.6486328,4.1539464,2.340275,1.8361806,0,1.0202044,0.75616413,0,2.7488716,0.16697673,0,0,0,0,0,1.5341623,0,0,0,0,8.198167,0.07233312,0,0,0,3.4631817,0,3.685485,0,0.10407012,0,0.25026172,5.0584044,0,0,0,0,0,0,1.4036961,1.7615769,2.928479,0,0.48564973,0.9354686,0,0,0.76189643,0,0,0,0,2.3228176,0,0.15727557,2.2994204,0,0,3.9752443,3.0216284,0.7933792,0,0,0,1.2808622,0,0,0,4.0011106,0,0.97957796,dend_minu
LEEC02__0__20161208_183900_ma_c04_v00.png,0,3.2382584,5.1019926,1.8563925,0,1.4029752,0,0.43485588,0,0.48623243,4.474653,3.8650358,0,3.776242,4.5283012,3.6707535,0,0,2.8381257,3.5066283,0,0,2.3471057,0,6.7988863,0,0.05047461,4.1871533,4.828671,0,3.3439243,1.6810241,0,3.2209837,0,3.5992966,5.048542,0,0,0,0,0,0,4.620031,0,0,4.2722144,4.099697,0,0,0.005081894,2.025052,2.1038625,0,3.6972232,0.8329091,0,2.201115,3.6048484,2.4852612,1.5072324,0,1.0913795,0.66398054,0,2.6430192,0,0,0,0,0,0,1.4856331,0,0,0,0,7.588203,0.16087145,0,0,0,3.3471632,0,3.012874,0,0,0,0.3902473,4.7415776,0.15315554,0,0,0,0,0,1.5190854,1.5943991,3.096875,0,0.3107778,1.1042057,0,0,0.36649126,0,0,0,0,2.153822,0,0.22993483,2.1367848,0,0,3.4557288,2.7699783,1.092182,0,0,0,1.384396,0,0,0,3.8025706,0,0.762683,dend_minu
LEEC02__0__20161208_183900_ma_c04_v01.png,0,3.2382646,5.1019945,1.8563505,0,1.4029856,0,0.43482667,0,0.48624328,4.4746695,3.8650224,0,3.776248,4.5282955,3.6707428,0,0,2.838114,3.5066402,0,0,2.3470857,0,6.7989016,0,0.05047616,4.18715,4.8286686,0,3.343927,1.6810291,0,3.2209945,0,3.5992959,5.0485616,0,0,0,0,0,0,4.620075,0,0,4.272225,4.099698,0,0,0.0050971527,2.025052,2.1038678,0,3.6972313,0.8329032,0,2.2011025,3.6048806,2.4852483,1.5071907,0,1.091355,0.6639877,0,2.6430173,0,0,0,0,0,0,1.4856226,0,0,0,0,7.5882134,0.16087252,0,0,0,3.3471422,0,3.012881,0,0,0,0.39023846,4.741579,0.1531435,0,0,0,0,0,1.5191308,1.5944248,3.0969043,0,0.3107578,1.1041774,0,0,0.36647063,0,0,0,0,2.1538067,0,0.22995152,2.1367936,0,0,3.4556992,2.769982,1.0922142,0,0,0,1.384378,0,0,0,3.8025486,0,0.7627051,dend_minu
LEEC02__0__20161208_183900_ma_c04_v02.png,0,3.198809,4.971902,1.681543,0,1.5149716,0,0.41764134,0,0.6676892,4.3908105,3.6651185,0,3.3145058,4.119313,3.5292246,0,0,2.6372793,3.4872532,0,0,2.1906776,0,6.6438513,0,0.053682413,4.1021643,4.4605203,0,3.2028222,1.6943009,0,3.1791103,0,3.4853032,4.8477707,0,0,0,0,0,0,4.70067,0,0,4.281163,3.9409506,0,0,0.000473978,2.1324673,2.2051811,0,3.3426437,0.7280611,0,1.9467332,3.3517683,2.4995167,1.2543099,0,0.9216815,0.6741871,0,2.5167587,0,0,0,0,0,0,1.3448176,0,0,0,0,7.308427,0.28620905,0,0,0,3.1015759,0,2.834931,0,0,0,0.33234364,4.5785494,0.109035105,0,0,0,0,0,1.710619,1.5334346,3.3375065,0,0.11802473,1.0972856,0,0,0.15955715,0,0,0,0,1.9709253,0,0.14082374,2.1664667,0,0,3.0515969,2.5015748,1.3833803,0,0,0,1.3368523,0,0,0,3.7278469,0,0.6480698,dend_minu
LEEC02__0__20161208_183900_ma_c04_v03.png,0,3.7391934,5.15587,2.1267662,0,1.3925377,0,0.46083325,0,0.57311845,5.038337,4.4673734,0,4.3900313,5.300152,3.6598375,0,0,3.3594928,3.4834878,0,0,2.6147013,0,7.4096117,0,0.391871,4.4037743,5.6431727,0,3.7732947,1.7132087,0,3.173353,0,4.623837,6.1089973,0,0,0,0,0,0,4.6200776,0,0,4.031773,4.424387,0,0,0.03808117,2.070009,1.5620794,0,4.4981,0.75287086,0,2.8366396,4.234281,2.3211544,1.9633349,0,1.0000767,0.65605205,0,2.7268753,0.3839021,0,0,0,0,0,1.7963116,0,0,0,0,8.526819,0.0373741,0,0,0,3.8046253,0,4.1880813,0,0.3042398,0,0.26378542,5.2201743,0,0,0,0,0,0,1.4003177,1.8615812,2.9071262,0,0.5130447,0.95202273,0,0,1.0872967,0,0,0,0,2.4565232,0,0.14088406,2.3635612,0,0,4.2568903,3.089252,0.63859546,0,0,0,1.1771356,0,0,0,4.243825,0,1.0596288,dend_minu
LEEC02__0__20161208_183900_ma_c05_v00.png,0,3.1326838,5.1692424,1.8152174,0,1.5872175,0,0.4156589,0,0.529976,4.3205724,3.7330072,0,3.4642906,4.470988,3.719704,0,0,2.8478405,3.6023304,0,0,2.2869217,0,6.8046007,0,0,4.312038,4.77062,0,3.3496976,1.7218711,0,3.1377919,0,3.658024,4.8694286,0,0,0,0,0,0,4.6702037,0,0,4.3180223,4.1310906,0,0,0,2.071381,2.2220423,0,3.4119196,0.72612685,0,1.9856435,3.5421717,2.6580038,1.6491437,0,1.0857702,0.7604371,0,2.766664,0,0,0,0,0,0,1.5431957,0,0,0,0,7.359154,0,0,0,0,3.2592714,0,2.7437494,0,0,0,0.2832654,4.9218006,0.045657005,0,0,0,0,0,1.3354791,1.3066545,3.0972831,0,0.34688082,1.1035206,0,0,0.30977905,0,0,0,0,2.2674444,0,0.0839857,2.1479445,0,0,3.4103408,2.7683911,1.0290903,0,0,0,1.5546204,0,0,0,3.8692226,0,0.41504195,dend_minu
LEEC02__0__20161208_183900_ma_c05_v01.png,0,3.1326838,5.1692424,1.8152174,0,1.5872175,0,0.4156589,0,0.529976,4.3205724,3.7330072,0,3.4642906,4.470988,3.719704,0,0,2.8478405,3.6023304,0,0,2.2869217,0,6.8046007,0,0,4.312038,4.77062,0,3.3496976,1.7218711,0,3.1377919,0,3.658024,4.8694286,0,0,0,0,0,0,4.6702037,0,0,4.3180223,4.1310906,0,0,0,2.071381,2.2220423,0,3.4119196,0.72612685,0,1.9856435,3.5421717,2.6580038,1.6491437,0,1.0857702,0.7604371,0,2.766664,0,0,0,0,0,0,1.5431957,0,0,0,0,7.359154,0,0,0,0,3.2592714,0,2.7437494,0,0,0,0.2832654,4.9218006,0.045657005,0,0,0,0,0,1.3354791,1.3066545,3.0972831,0,0.34688082,1.1035206,0,0,0.30977905,0,0,0,0,2.2674444,0,0.0839857,2.1479445,0,0,3.4103408,2.7683911,1.0290903,0,0,0,1.5546204,0,0,0,3.8692226,0,0.41504195,dend_minu
LEEC02__0__20161208_183900_ma_c05_v02.png,0,3.4074023,5.211471,1.8546594,0,1.6534368,0,0.61301404,0,0.82853866,4.5577407,3.9209926,0,3.3460743,4.5244236,3.6389318,0,0,3.0261605,3.4361145,0,0,2.3644457,0,7.007377,0,0,4.329554,4.9265666,0,3.4717655,1.8344225,0,3.1707325,0,3.9532533,5.307374,0,0,0,0,0,0,4.711418,0,0,4.365329,4.185022,0,0,0.030978443,2.2177806,2.0818079,0,3.558966,0.53102726,0,2.2024167,3.6506245,2.6416824,1.7708461,0,0.9919294,0.8188183,0,2.5844336,0.05881272,0,0,0,0,0,1.4151587,0,0,0,0,7.653619,0.15440494,0,0,0,3.2423043,0,3.1404433,0,0,0,0.24099714,4.988731,0,0,0,0,0,0,1.3559654,1.3607547,3.0984547,0,0.4035546,1.0246143,0,0,0.46072608,0,0,0,0,2.2234335,0,0,2.3343456,0,0,3.4501607,2.7330153,1.0046477,0,0,0,1.4852519,0,0,0,4.1959496,0,0.53368187,dend_minu
LEEC02__0__20161208_183900_ma_c05_v03.png,0,3.7426481,5.2819376,2.1464732,0,1.5386094,0,0.49500817,0,0.6769041,4.991921,4.393268,0,4.1953287,5.3507724,3.735191,0,0,3.4105806,3.5155418,0,0,2.5732954,0,7.5096526,0,0.0526137,4.537728,5.6949816,0,3.8539405,1.8250549,0,3.1220303,0,4.6993294,6.0778513,0,0,0,0,0,0,4.7300353,0,0,4.1407957,4.4922466,0,0,0,2.1202314,1.6430454,0,4.341478,0.6575014,0,2.7106218,4.292393,2.4855986,2.160634,0,1.0265187,0.7726013,0,2.8137307,0.38793257,0,0,0,0,0,1.797334,0,0,0,0,8.482891,0,0,0,0,3.7420425,0,4.0156364,0,0.2447663,0,0.14229351,5.3943152,0,0,0,0,0,0,1.1817667,1.6649902,2.8971393,0,0.5679289,0.92020005,0,0,1.0927085,0,0,0,0,2.5726101,0,0.004866019,2.3973784,0,0,4.309261,3.0955877,0.5510764,0,0,0,1.3432405,0,0,0,4.3914914,0,0.80436903,dend_minu
LEEC02__0__20161208_183900_ma_c06_v00.png,0,3.7892509,6.6735597,1.9571081,0,1.6028162,0,1.2450007,0,0.5183755,4.7038283,4.117515,0,3.3708956,4.4390035,4.1433535,0,0,3.8665793,3.383383,0,0,3.0756733,0,7.900197,0,0,4.4001203,5.8571773,0,4.104944,1.6619092,0,3.2268884,0,4.855267,5.576845,0,0,0,0,0,0,4.9866214,0,0,5.0004573,5.2619743,0,0,0,2.327488,3.08823,0,3.4738297,0.25424868,0,2.591711,4.3629146,3.0079894,3.1351256,0,0.9669279,1.2471201,0,3.1697643,0,0.3937904,0,0,0,0,1.0674952,0,0,0.7980937,0,7.672485,0,0,0,0,2.930916,0,3.1554437,0,0,0,0.08954901,5.7276664,0,0,0,0,0.20507997,0,0.72115874,0.36249593,2.472134,0,0.95334685,0.87413853,0,0,0.68434966,0,0,0,0,2.616525,0,0,2.608603,0,0,4.1221285,3.5787292,0.72744745,0,0,0,2.0228064,0,0,0,4.514691,0.17612512,0.16565053,dend_minu
LEEC02__0__20161208_183900_ma_c06_v01.png,0,3.7892509,6.6735597,1.9571081,0,1.6028162,0,1.2450007,0,0.5183755,4.7038283,4.117515,0,3.3708956,4.4390035,4.1433535,0,0,3.8665793,3.383383,0,0,3.0756733,0,7.900197,0,0,4.4001203,5.8571773,0,4.104944,1.6619092,0,3.2268884,0,4.855267,5.576845,0,0,0,0,0,0,4.9866214,0,0,5.0004573,5.2619743,0,0,0,2.327488,3.08823,0,3.4738297,0.25424868,0,2.591711,4.3629146,3.0079894,3.1351256,0,0.9669279,1.2471201,0,3.1697643,0,0.3937904,0,0,0,0,1.0674952,0,0,0.7980937,0,7.672485,0,0,0,0,2.930916,0,3.1554437,0,0,0,0.08954901,5.7276664,0,0,0,0,0.20507997,0,0.72115874,0.36249593,2.472134,0,0.95334685,0.87413853,0,0,0.68434966,0,0,0,0,2.616525,0,0,2.608603,0,0,4.1221285,3.5787292,0.72744745,0,0,0,2.0228064,0,0,0,4.514691,0.17612512,0.16565053,dend_minu
